6.307959813288100959e-01 6.353016669097302227e-01 6.330488241192702148e-01 1.122396409886047966e-10 6.035101626381214445e-12
6.353016669097302227e-01 6.398395359590854925e-01 6.375706014344078021e-01 1.198650042491306254e-10 6.036715027257771413e-12
6.398395359590854925e-01 6.444098183587932960e-01 6.421246771589393942e-01 1.148209186551236693e-10 6.117936443128071905e-12
6.444098183587932960e-01 6.490127456327846600e-01 6.467112819957889780e-01 1.224275818616229175e-10 6.082106087141884497e-12
6.490127456327846600e-01 6.536485509587330878e-01 6.513306482957588184e-01 1.269444971647541198e-10 6.105315425555399946e-12
6.536485509587330878e-01 6.583174691798668876e-01 6.559830100693000432e-01 1.164970890717732773e-10 6.294779673123599524e-12
6.583174691798668876e-01 6.630197368168659899e-01 6.606686029983663833e-01 1.253391916315976165e-10 6.097944186458719922e-12
6.630197368168659899e-01 6.677555920798435851e-01 6.653876644483547320e-01 1.244780722418360406e-10 6.109553712481578344e-12
6.677555920798435851e-01 6.725252748804139147e-01 6.701404334801287499e-01 1.271662592049549905e-10 6.133989707160329056e-12
6.725252748804139147e-01 6.773290268438454387e-01 6.749271508621297322e-01 1.234415140770570155e-10 6.134068027485314238e-12
6.773290268438454387e-01 6.821670913213014886e-01 6.797480590825735192e-01 1.257193443848665266e-10 6.151155768781628749e-12
6.821670913213014886e-01 6.870397134021679619e-01 6.846034023617346698e-01 1.291032713901211050e-10 6.170545112407223901e-12
6.870397134021679619e-01 6.919471399264691680e-01 6.894934266643185650e-01 1.097548078360323095e-10 5.865897148189518781e-12
6.919471399264691680e-01 6.968896194973724922e-01 6.944183797119207746e-01 1.244282849889620396e-10 6.045935919115437178e-12
6.968896194973724922e-01 7.018674024937823219e-01 6.993785109955774626e-01 1.169832560179570686e-10 6.199684908485300407e-12
7.018674024937823219e-01 7.068807410830236782e-01 7.043740717884030555e-01 1.246047221739410257e-10 6.208625480626071546e-12
7.068807410830236782e-01 7.119298892336166640e-01 7.094053151583201711e-01 1.197692154997389016e-10 6.227766341662574119e-12
7.119298892336166640e-01 7.170151027281425060e-01 7.144724959808795850e-01 1.166704691335817093e-10 6.249183258811696262e-12
7.170151027281425060e-01 7.221366391762006343e-01 7.195758709521715701e-01 1.218942534160201215e-10 6.135795116795159336e-12
7.221366391762006343e-01 7.272947580274592427e-01 7.247156986018299385e-01 1.198903280974317636e-10 6.164993830263468331e-12
7.272947580274592427e-01 7.324897205847982207e-01 7.298922393061286762e-01 1.168170457521619845e-10 6.152590637305153027e-12
7.324897205847982207e-01 7.377217900175467857e-01 7.351057553011725032e-01 1.243285938257441173e-10 6.263779124950465385e-12
7.377217900175467857e-01 7.429912313748149311e-01 7.403565106961809139e-01 1.197909881458072646e-10 6.370003328889862087e-12
7.429912313748149311e-01 7.482983115989207956e-01 7.456447714868679189e-01 1.181263657492347101e-10 6.307264361798984646e-12
7.482983115989207956e-01 7.536432995389130696e-01 7.509708055689169326e-01 1.342733402577318571e-10 6.359137884320503412e-12
7.536432995389130696e-01 7.590264659641909883e-01 7.563348827515520290e-01 1.229729693313080313e-10 6.357936416049478272e-12
7.590264659641909883e-01 7.644480835782209160e-01 7.617372747712058967e-01 6.090910148867782430e-11 5.416803921534588969e-12
7.644480835782209160e-01 7.699084270323510726e-01 7.671782553052859388e-01 9.706247913753854036e-11 5.969407234231045759e-12
7.699084270323510726e-01 7.754077729397249596e-01 7.726580999860379606e-01 1.254158771452872012e-10 6.416657420484150397e-12
7.754077729397249596e-01 7.809463998892943737e-01 7.781770864145096667e-01 1.122247926884537401e-10 6.395490571899100795e-12
7.809463998892943737e-01 7.865245884599322279e-01 7.837354941746133008e-01 1.287988769711841569e-10 6.422508495342531497e-12
7.865245884599322279e-01 7.921426212346460716e-01 7.893336048472892053e-01 1.269506873240022265e-10 6.410681851776480792e-12
7.921426212346460716e-01 7.978007828148935277e-01 7.949717020247697441e-01 1.201740284445671950e-10 6.481524164947395204e-12
7.978007828148935277e-01 8.034993598349998711e-01 8.006500713249466994e-01 1.264546717856327798e-10 6.438169059018614991e-12
8.034993598349998711e-01 8.092386409766784139e-01 8.063690004058391425e-01 1.328161086671521208e-10 6.489758527935179684e-12
8.092386409766784139e-01 8.150189169836546954e-01 8.121287789801665546e-01 1.233970744593013531e-10 6.454947383377285159e-12
8.150189169836546954e-01 8.208404806763950345e-01 8.179296988300248650e-01 1.161035284684826961e-10 6.465848574150909547e-12
8.208404806763950345e-01 8.267036269669406634e-01 8.237720538216678490e-01 1.225124439594924880e-10 6.481475290602989213e-12
8.267036269669406634e-01 8.326086528738473325e-01 8.296561399203939979e-01 1.041708503907582733e-10 6.498378299056164557e-12
8.326086528738473325e-01 8.385558575372319412e-01 8.355822552055396368e-01 1.072730693131002203e-10 6.603015169583775548e-12
8.385558575372319412e-01 8.445455422339264162e-01 8.415506998855791787e-01 1.243227496406658542e-10 6.637218012853505338e-12
8.445455422339264162e-01 8.505780103927401692e-01 8.475617763133332927e-01 1.271342450345360501e-10 6.718267604273940884e-12
8.505780103927401692e-01 8.566535676098311347e-01 8.536157890012856519e-01 1.223640612525246601e-10 6.881068199401268308e-12
8.566535676098311347e-01 8.627725216641870531e-01 8.597130446370091494e-01 1.175555330185943276e-10 6.703211203501904622e-12
8.627725216641870531e-01 8.689351825332169987e-01 8.658538520987020259e-01 1.335592755835279234e-10 6.897826294490855737e-12
8.689351825332169987e-01 8.751418624084542630e-01 8.720385224708355754e-01 1.238546985935591151e-10 6.802899678858986012e-12
8.751418624084542630e-01 8.813928757113718149e-01 8.782673690599129834e-01 1.295974553165276485e-10 6.841534576017237925e-12
8.813928757113718149e-01 8.876885391093102262e-01 8.845407074103410761e-01 1.173191145787312360e-10 6.797275804606584473e-12
8.876885391093102262e-01 8.940291715315196175e-01 8.908588553204148663e-01 1.290772808645584894e-10 6.763325151530418679e-12
8.940291715315196175e-01 9.004150941853161783e-01 8.972221328584178979e-01 1.147360581039679000e-10 6.738732893778895340e-12
9.004150941853161783e-01 9.068466305723541510e-01 9.036308623788351646e-01 1.212437853982456861e-10 6.851675010890161621e-12
9.068466305723541510e-01 9.133241065050138330e-01 9.100853685386840475e-01 1.179923629379567996e-10 6.792718217988474164e-12
9.133241065050138330e-01 9.198478501229068183e-01 9.165859783139602701e-01 1.142934240208981876e-10 6.723376450155659745e-12
9.198478501229068183e-01 9.264181919094990336e-01 9.231330210162029815e-01 1.255609667813845649e-10 6.937757474008579882e-12
9.264181919094990336e-01 9.330354647088525688e-01 9.297268283091757457e-01 1.115808163246930476e-10 6.753570610817612599e-12
9.330354647088525688e-01 9.397000037424871888e-01 9.363677342256698788e-01 9.847217162365263201e-11 6.655840405049273502e-12
9.397000037424871888e-01 9.464121466263620830e-01 9.430560751844245804e-01 9.764132261502055877e-11 6.767765991249947834e-12
9.464121466263620830e-01 9.531722333879789621e-01 9.497921900071705226e-01 9.925770729725071620e-11 6.771621732043204177e-12
9.531722333879789621e-01 9.599806064836073904e-01 9.565764199357931208e-01 9.012216041666162886e-11 6.794384581232291543e-12
9.599806064836073904e-01 9.668376108156331306e-01 9.634091086496202605e-01 1.168319285200800651e-10 6.964965909998100574e-12
9.668376108156331306e-01 9.737435937500305005e-01 9.702906022828318156e-01 1.173754906683273811e-10 7.008674969826042124e-12
9.737435937500305005e-01 9.806989051339592978e-01 9.772212494419949547e-01 1.115370116718256085e-10 7.050673977553209039e-12
9.806989051339592978e-01 9.877038973134876221e-01 9.842014012237234599e-01 1.193313579286660751e-10 7.149087379455265748e-12
9.877038973134876221e-01 9.947589251514411535e-01 9.912314112324643878e-01 1.175062140755240346e-10 7.202951505941632056e-12
9.947589251514411535e-01 1.001864346045379994e+00 9.983116355984105184e-01 1.320020071524237297e-10 6.520004088688983296e-12
1.000000000000000000e+00 1.014285714285714235e+00 1.007142857142857117e+00 1.253895605717490980e-10 5.196549429149485079e-12
1.014285714285714235e+00 1.028775510204081645e+00 1.021530612244897940e+00 1.217748148713049953e-10 5.221097867784099239e-12
1.028775510204081645e+00 1.043472303206997021e+00 1.036123906705539444e+00 1.231615650957722991e-10 5.277958916659877606e-12
1.043472303206997021e+00 1.058379050395668486e+00 1.050925676801332642e+00 1.234269555370745558e-10 5.326414424262943956e-12
1.058379050395668486e+00 1.073498751115606664e+00 1.065938900755637686e+00 1.214889559439770252e-10 5.424810351636683051e-12
1.073498751115606664e+00 1.088834447560115271e+00 1.081166599337860967e+00 1.245644557395855983e-10 5.483627855222689647e-12
1.088834447560115271e+00 1.104389225382402584e+00 1.096611836471258927e+00 1.178649223023479864e-10 5.538776992634593427e-12
1.104389225382402584e+00 1.120166214316436815e+00 1.112277719849419810e+00 1.080598706490937082e-10 5.430687360132250273e-12
1.120166214316436815e+00 1.136168588806671709e+00 1.128167401561554151e+00 9.047147055107472363e-11 5.387927218745487114e-12
1.136168588806671709e+00 1.152399568646766959e+00 1.144284078726719223e+00 9.638610927389126125e-11 5.547285474484424642e-12
1.152399568646766959e+00 1.168862419627435090e+00 1.160630994137100913e+00 1.092891583576028030e-10 5.588403457726265436e-12
1.168862419627435090e+00 1.185560454193541391e+00 1.177211436910488240e+00 1.084509792132552146e-10 5.746384813106899697e-12
1.185560454193541391e+00 1.202497032110591890e+00 1.194028743152066641e+00 1.163118464749657792e-10 5.813191016602626381e-12
1.202497032110591890e+00 1.219675561140743270e+00 1.211086296625667469e+00 1.227794349051077838e-10 5.915071865328791716e-12
1.219675561140743270e+00 1.237099497728468167e+00 1.228387529434605607e+00 1.240179231616943694e-10 5.962578574248521973e-12
1.237099497728468167e+00 1.254772347696017754e+00 1.245935922712242849e+00 1.210014230739769559e-10 6.064880181943867013e-12
1.254772347696017754e+00 1.272697666948817918e+00 1.263735007322417836e+00 1.056741961984326293e-10 6.023982519053301428e-12
1.272697666948817918e+00 1.290879062190943838e+00 1.281788364569880878e+00 1.155694150456544887e-10 6.229744101703730350e-12
1.290879062190943838e+00 1.309320191650814369e+00 1.300099626920879103e+00 1.121530336713842409e-10 6.220358493832930613e-12
1.309320191650814369e+00 1.328024765817254593e+00 1.318672478734034481e+00 1.020958140465029846e-10 6.261282443851999438e-12
1.328024765817254593e+00 1.346996548186072618e+00 1.337510657001663716e+00 1.000178408038851913e-10 6.239007062312761539e-12
1.346996548186072618e+00 1.366239356017302287e+00 1.356617952101687452e+00 6.343391207565767790e-11 6.131003768529000991e-12
1.366239356017302287e+00 1.385757061103263688e+00 1.375998208560282876e+00 4.910630184942199618e-11 6.155120239791859656e-12
1.385757061103263688e+00 1.405553590547595988e+00 1.395655325825429838e+00 5.561063283263617125e-11 6.211746307528354474e-12
1.405553590547595988e+00 1.425632927555418705e+00 1.415593259051507236e+00 4.014015879117509216e-11 6.255126882580577209e-12
1.425632927555418705e+00 1.445999112234781725e+00 1.435816019895100215e+00 3.863139455198512244e-11 6.340572498974904452e-12
1.445999112234781725e+00 1.466656242409564381e+00 1.456327677322172942e+00 4.022851242107743481e-11 6.475286009053718876e-12
1.466656242409564381e+00 1.487608474443986806e+00 1.477132358426775482e+00 4.765779458158847182e-11 6.616111162713936889e-12
1.487608474443986806e+00 1.508860024078900963e+00 1.498234249261443995e+00 6.522681849689851142e-11 6.940674713854318062e-12
1.508860024078900963e+00 1.530415167280028133e+00 1.519637595679464548e+00 7.902725095064177773e-11 7.011904119307557896e-12
1.530415167280028133e+00 1.552278241098314249e+00 1.541346704189171302e+00 9.217635977391374536e-11 7.144688592718612121e-12
1.552278241098314249e+00 1.574453644542575859e+00 1.563365942820444943e+00 1.062064551142189760e-10 7.300568950379262776e-12
1.574453644542575859e+00 1.596945839464612549e+00 1.585699742003594093e+00 9.326599661377469046e-11 7.546665548442721070e-12
1.596945839464612549e+00 1.619759351456964147e+00 1.608352595460788237e+00 9.695497743470421663e-11 7.593111123315249569e-12
1.619759351456964147e+00 1.642898770763492111e+00 1.631329061110228018e+00 1.020397871192789181e-10 7.748069963179069341e-12
1.642898770763492111e+00 1.666368753202970510e+00 1.654633761983231199e+00 9.907914002237302851e-11 7.861651698434829990e-12
1.666368753202970510e+00 1.690174021105870006e+00 1.678271387154420147e+00 1.090770774978760806e-10 8.108059124689938119e-12
1.690174021105870006e+00 1.714319364264525358e+00 1.702246692685197793e+00 9.426641166902824566e-11 8.248407828191526089e-12
1.714319364264525358e+00 1.738809640896875619e+00 1.726564502580700378e+00 1.000867534276254739e-10 8.440207701461822745e-12
1.738809640896875619e+00 1.763649778623973763e+00 1.751229709760424580e+00 9.813261798621804695e-11 8.592181071783032461e-12
1.763649778623973763e+00 1.788844775461459147e+00 1.776247277042716455e+00 8.630512812662983818e-11 8.729664525177667299e-12
1.788844775461459147e+00 1.814399700825194195e+00 1.801622238143326671e+00 8.054127197313402484e-11 8.823583444973739419e-12
